,titulo,url,precios
30,Notebook Banghó Max L4 I5 14  Intel Core I5 8gb 240gb Win 11,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=zZs0%2BndxhGNCTZ8Pzh0nMWO8kpONq4B8%2BGVxcfFkh5r1kkiimC5g4YnOpOBSz5%2B%2FzmlRFVT3uzr%2FGxo4PbjKBkbgjEc8hpa6valh7g6Ma9%2FT07O91WNlGnpDvVsDIzqYcTwvoAVzV58GnHQJF0bMzf0xN5ovin%2BR%2FDrP6iTSJj40ceoYENdHI6aGK7sYs3AmK3eL6GsuDLmcjMEcXuWW3nleC3i3kBxzMzbM1vt7fn9ETEEDePJet3%2Fhi2wdi8lwrIurBBzLTrbF0RrhHuzddwgXt2d9izp95QayKepMrNc6JfQLlRHdmIsWkaum0f2s9rDz3qLdBUppxJhZw3A8%2FxDhxctuvuALu2L9jvyL149eMTaT4pwz3J1A8xuHIpfYI1KaKhGMwGdTYYfjzFiP2Vw%2FeCBtiAKgrlf9O3iCRuDhjeh%2B5ZrBx0YCf8w9coq%2FkSGph7Md07Q29AO5OyUJjcSvY8pIFQhsgrjz2wIZOlg8IuN5cyaPw9HqdvRTFo197N0RjvgB3LU6aT%2F7ZGs6LgiTlCQf6BebPLhqc4IherW7GhU9oiI0PLhHu6XOVGnv46dWPfn1TJOijXFpx32xzzMJmNrUxHLcpirCZ2yvfyG4LuB2Kp%2FwZTRch8a9ycYSH4dpy3sb3V2592e%2BgI%2FqUNGHGqjTguBpvVgyMqMDTtqJNh3oc3OQrCmNiNgxSDOmiArH2Xgk1c6QYKgb7fXm%2BSKmaPYFR8Nj4L8e%2FWib6f9u67HZ9f2bx6LV2BeT3UN76njOYSF64NzkRSMHdHKlseo98VZN%2Bqp5e4QE8O%2FJvfABIck%3D&rb=x,197999 pesos
31,"Notebook Dell Inspiron 5510 azul 15.6"", Intel Core i7 11370H  12GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 96EU 60 Hz 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-dell-inspiron-5510-azul-156-intel-core-i7-11370h-12gb-de-ram-512gb-ssd-intel-iris-xe-graphics-g7-96eu-60-hz-1920x1080px-windows-10-home/p/MLA18953644?pdp_filters=category:MLA1652#searchVariation=MLA18953644&position=29&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,298796 pesos
32,"Notebook Acer Aspire 3 A315-34 negra 15.6"", Intel Celeron N4000  4GB de RAM 500GB HDD, Intel HD Graphics 620 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-acer-aspire-3-a315-34-negra-156-intel-celeron-n4000-4gb-de-ram-500gb-hdd-intel-hd-graphics-620-1366x768px-windows-10-home/p/MLA17322521?pdp_filters=category:MLA1652#searchVariation=MLA17322521&position=32&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,99000 pesos
33,"Notebook HP 14-dk1022wm natural silver 14"", AMD Ryzen 3 3250U  4GB de RAM 128GB SSD, AMD Radeon Vega 3 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-14-dk1022wm-natural-silver-14-amd-ryzen-3-3250u-4gb-de-ram-128gb-ssd-amd-radeon-vega-3-1366x768px-windows-10-home/p/MLA16041765?pdp_filters=category:MLA1652#searchVariation=MLA16041765&position=33&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,84999 pesos
34,"Notebook Lenovo V-series V15 G1 Iml Iron Gray 15.6 , Intel Core I3 10110u 8gb De Ram 1tb Hdd, Intel Uhd Graphics 1366x768px Sin So",https://www.mercadolibre.com.ar/notebook-lenovo-v-series-v15-g1-iml-iron-gray-156-intel-core-i3-10110u-8gb-de-ram-1tb-hdd-intel-uhd-graphics-1366x768px-sin-so/p/MLA19470082?pdp_filters=category:MLA1652#searchVariation=MLA19470082&position=34&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,116499 pesos
35,"Notebook Asus VivoBook X512JA slate gray 15.6"", Intel Core i7 1065G7  8GB de RAM 1TB HDD 256GB SSD, Intel Iris Plus Graphics G7 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-asus-vivobook-x512ja-slate-gray-156-intel-core-i7-1065g7-8gb-de-ram-1tb-hdd-256gb-ssd-intel-iris-plus-graphics-g7-1920x1080px-windows-10-home/p/MLA18619206?pdp_filters=category:MLA1652#searchVariation=MLA18619206&position=35&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,223000 pesos
36,"Notebook Banghó Max L5 i3 gris oscura 15.6"", Intel Core i3 10110U  8GB de RAM 240GB SSD, Intel UHD Graphics 620 1366x768px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-bangho-max-l5-i3-gris-oscura-156-intel-core-i3-10110u-8gb-de-ram-240gb-ssd-intel-uhd-graphics-620-1366x768px-windows-11-home/p/MLA17512116?pdp_filters=category:MLA1652#searchVariation=MLA17512116&position=36&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,158649 pesos
37,"Notebook HP 14-cf2051la plata natural 14"", Intel Core i3 10110U  4GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-14-cf2051la-plata-natural-14-intel-core-i3-10110u-4gb-de-ram-256gb-ssd-intel-uhd-graphics-620-1366x768px-windows-10-home/p/MLA18939421?pdp_filters=category:MLA1652#searchVariation=MLA18939421&position=37&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,104999 pesos
38,"Notebook Lenovo IdeaPad 15ITL6  arctic grey táctil 15.6"", Intel Core i5 1135G7  12GB de RAM 256GB SSD, Intel Iris Xe Graphics G7 80EUs 1920x1080px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-lenovo-ideapad-15itl6-arctic-grey-tactil-156-intel-core-i5-1135g7-12gb-de-ram-256gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-11-home/p/MLA18649259?pdp_filters=category:MLA1652#searchVariation=MLA18649259&position=38&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,189999 pesos
39,"Notebook Asus VivoBook E410MA azul eléctrico 14"", Intel Celeron N4020  4GB de RAM 128GB SSD, Intel UHD Graphics 600 60 Hz 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-asus-vivobook-e410ma-azul-electrico-14-intel-celeron-n4020-4gb-de-ram-128gb-ssd-intel-uhd-graphics-600-60-hz-1366x768px-windows-10-home/p/MLA16159862?pdp_filters=category:MLA1652#searchVariation=MLA16159862&position=39&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,79999 pesos
40,"Notebook gamer MSI Thin GF63 negra 15.6"", Intel Core i5 9300H  8GB de RAM 256GB SSD, NVIDIA GeForce GTX 1650 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-gamer-msi-thin-gf63-negra-156-intel-core-i5-9300h-8gb-de-ram-256gb-ssd-nvidia-geforce-gtx-1650-1920x1080px-windows-10-home/p/MLA15279469?pdp_filters=category:MLA1652#searchVariation=MLA15279469&position=40&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,219000 pesos
41,"Notebook HP 14-cf2533la plata natural 14"", Intel Core i3 10110U  4GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-14-cf2533la-plata-natural-14-intel-core-i3-10110u-4gb-de-ram-256gb-ssd-intel-uhd-graphics-620-1366x768px-windows-10-home/p/MLA18723081?pdp_filters=category:MLA1652#searchVariation=MLA18723081&position=41&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,104999 pesos
42,"Notebook Enova C141EK7-CI7I-48 negra 14"", Intel Core i7 1065G7  8GB de RAM 480GB SSD, Intel Iris Plus Graphics G7 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-enova-c141ek7-ci7i-48-negra-14-intel-core-i7-1065g7-8gb-de-ram-480gb-ssd-intel-iris-plus-graphics-g7-1920x1080px-windows-10-home/p/MLA18554411?pdp_filters=category:MLA1652#searchVariation=MLA18554411&position=42&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,158114 pesos
43,"Notebook Samsung Chromebook XE310XBA plata 11.6"", Intel Celeron N4000  4GB de RAM 32GB SSD, Intel UHD Graphics 600 1366x768px Google Chrome",https://www.mercadolibre.com.ar/notebook-samsung-chromebook-xe310xba-plata-116-intel-celeron-n4000-4gb-de-ram-32gb-ssd-intel-uhd-graphics-600-1366x768px-google-chrome/p/MLA17385193?pdp_filters=category:MLA1652#searchVariation=MLA17385193&position=43&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,53999 pesos
44,"Notebook HP 15-dy2061la plateada natural 15.6"", Intel Core i3 1125G4  8GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-15-dy2061la-plateada-natural-156-intel-core-i3-1125g4-8gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-1366x768px-windows-10-home/p/MLA18622667?pdp_filters=category:MLA1652#searchVariation=MLA18622667&position=44&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,159999 pesos
45,"Notebook HP 240 G7 plateado ceniza oscuro 14"", Intel Core i3 1005G1  8GB de RAM 1TB HDD, Intel UHD Graphics G1 (Ice Lake 32 EU) 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-240-g7-plateado-ceniza-oscuro-14-intel-core-i3-1005g1-8gb-de-ram-1tb-hdd-intel-uhd-graphics-g1-ice-lake-32-eu-1366x768px-windows-10-home/p/MLA18169995?pdp_filters=category:MLA1652#searchVariation=MLA18169995&position=45&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,119035 pesos
46,"Notebook Banghó Max L4 i1 gris oscura 14"", Intel Celeron N4000  4GB de RAM 120GB SSD, Intel UHD Graphics 600 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-bangho-max-l4-i1-gris-oscura-14-intel-celeron-n4000-4gb-de-ram-120gb-ssd-intel-uhd-graphics-600-1366x768px-windows-10-home/p/MLA16273683?pdp_filters=category:MLA1652#searchVariation=MLA16273683&position=46&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,70618 pesos
47,"Notebook Dell Inspiron 3505 gris 15.6"", AMD Ryzen 5 3450U  16GB de RAM 1TB HDD 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 60 Hz 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-dell-inspiron-3505-gris-156-amd-ryzen-5-3450u-16gb-de-ram-1tb-hdd-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-60-hz-1366x768px-windows-10-home/p/MLA16999023?pdp_filters=category:MLA1652#searchVariation=MLA16999023&position=47&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,184314 pesos
48,"Notebook Asus X515EA gris 15.6"", Intel Core i3 1115G4  4GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 60 Hz 1366x768px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-asus-x515ea-gris-156-intel-core-i3-1115g4-4gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-60-hz-1366x768px-windows-11-home/p/MLA18996454?pdp_filters=category:MLA1652#searchVariation=MLA18996454&position=48&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,118990 pesos
49,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 512 GB de SSD, 8 GB de RAM) - Gris espacial",https://www.mercadolibre.com.ar/apple-macbook-air-13-pulgadas-2020-chip-m1-512-gb-de-ssd-8-gb-de-ram-gris-espacial/p/MLA17828519?pdp_filters=category:MLA1652#searchVariation=MLA17828519&position=49&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,401999 pesos
50,"Notebook EXO Smart P33 gris 14.1"", Intel Celeron N4020  4GB de RAM 64GB SSD, Intel UHD Graphics 600 1920x1080px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-exo-smart-p33-gris-141-intel-celeron-n4020-4gb-de-ram-64gb-ssd-intel-uhd-graphics-600-1920x1080px-windows-11-home/p/MLA18648558?pdp_filters=category:MLA1652#searchVariation=MLA18648558&position=50&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,61749 pesos
51,"Notebook Asus ZenBook 14 UM425QA pine gray 14"", AMD Ryzen 5 4500U  8GB de RAM 512GB SSD, AMD Radeon RX Vega 6 (Ryzen 4000/5000) 1920x1080px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-asus-zenbook-14-um425qa-pine-gray-14-amd-ryzen-5-4500u-8gb-de-ram-512gb-ssd-amd-radeon-rx-vega-6-ryzen-40005000-1920x1080px-windows-11-home/p/MLA19488544?pdp_filters=category:MLA1652#searchVariation=MLA19488544&position=51&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,219999 pesos
52,Notebook Exo Smart R33 Intel N4020 4gb Ssd 64 Gb Windows 11,https://articulo.mercadolibre.com.ar/MLA-1148063329-notebook-exo-smart-r33-intel-n4020-4gb-ssd-64-gb-windows-11-_JM?searchVariation=174884405123#searchVariation=174884405123&position=56&search_layout=stack&type=item&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,77999 pesos
53,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Oro",https://www.mercadolibre.com.ar/apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-oro/p/MLA17828522?pdp_filters=category:MLA1652#searchVariation=MLA17828522&position=52&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,299999 pesos
54,"Notebook HP Pavilion 15-eh0009la verde azulado 15.6"", AMD Ryzen 7 4700U  8GB de RAM 512GB SSD, AMD Radeon RX Vega 7 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-pavilion-15-eh0009la-verde-azulado-156-amd-ryzen-7-4700u-8gb-de-ram-512gb-ssd-amd-radeon-rx-vega-7-1920x1080px-windows-10-home/p/MLA19101523?pdp_filters=category:MLA1652#searchVariation=MLA19101523&position=53&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,219999 pesos
55,"Notebook HP 17-by4061nr plata 17.3"", Intel Core i5 1135G7  8GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 80EUs 1920x1080px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-hp-17-by4061nr-plata-173-intel-core-i5-1135g7-8gb-de-ram-512gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-11-home/p/MLA18928028?pdp_filters=category:MLA1652#searchVariation=MLA18928028&position=54&search_layout=stack&type=product&tracking_id=a7d8c980-4b5c-4b0c-9c6e-35b017066120,245999 pesos
56,Msi 13.4' Simmit Touch 2-en-1 I7 Ram 16gb Ssd 1tb Con Lapiz ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=3q7jQ2q3Hn2%2FgH%2Blnb2XbGCXPddUeQlpLPn8%2BjhYUzYhu18%2Fd5BwIZS%2FJMcEArUZ%2FXl%2BjA81lBdEX1bwBJ8wLmd5GaiXNGd%2Be0ku59ATVHODCO3bB7Pnha3K%2B6OUojiXD0l%2FmgRHjEzaJqhZGMfo97FFPYovSEEmqjX5oU0RJk32OEUOZfGpaInu3E%2B0to9RuVEa%2FT5LAc6zIPThtFayFYKqKgCLGUGsobUlDSxlTacGDP14wHktJJIX8JyHyVsS2JYShPQ9blav6OnIGeJCV%2F2%2FM1vsMctpVn%2BplWB4c5meR4DxGQmWgEzBT2fERi0JZgq1R0brq2hfKD0Fhcw3kgfwGX5XbgtJWpBSIw7oXBTpvtEz%2Fg9f%2BWWTnGVbj1oaf%2BdGVjS7jw10H5K3EIkI%2F3hkew3g2BLwWv19hkaH%2BQuiO2ztV8HHZEWhJgXo1VqJRbuQGQ5zluAA8gdeikdXEE1QaKbDUOx1adWK1vz7wlinHNaV6wPk7hpEizQcS3F%2FUKrdBsoGsYZE%2Byf5%2FiIX6HZqyT%2B9STj%2FZoy7m32VhHs1h%2BOIj0rwibbQSQ%2BhI5swlyMqUh2lG2ggNxOx8kJNZuBj6SsmlIL0L3hj95biAwA0Mcoh9kThSIQNOQ5J1nyuWQzGGedP9iOAHHj4L5%2BJT%2FsLtgiYV0YcJnVuA3IVOPAJP4OQwKgcDX4HGB4XAY%2FtJ4du943PZPuemnBrlMhIVnZTSkckodqUslVIJ%2B6fTcgWGb77PahDQboInDP7BnkgwA4PxGD7YQEhC3xHyyB5K5u86w5KK91XEzaiLuKq&rb=x,300000 pesos
57,Notebook Lenovo Intel I5 8gb De Ram 512 Ssd 14 Fhd Win11,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=sSpYRf1HgNDFYZTLpffCSucUrisye91kaahzBdn9FQVdhVpfMfqe%2FpMPTA58CygNIur%2B3gzOiHAMxj5LGrjNwwqE43DbmsEzsXRgpZLHMoJXkiQkjCo0WmqRkqGtl4C6cZ0v1VB7qBlmMuxw6iuAaW7mhgMwmmKaP9h6CqETCaSYvJTAQS2qkvavImQ2ozHEVARPm3gh0ho7VYtdkv8v6BU%2FVyviDb5aTpSTNICj0zxEayzcWWTTa2NaxEBe4smZ4xVxOWXhUnkxyM%2FEFatW70Otby%2FvgcG5wKk%2F9lqhDJjGFhWQaKnsp%2FrwNJlvCMnTculy2%2BLeVqh3AebgTiYxwbIPRNviRyzcAbLq2LVN54OtR6NUPJ6BXdiqC27nwB1RY802ZC6YRg3LtAY7SmKhjHTiKpf%2ByxC3K810pOnx45ucPJM%2B35SMtQIj6ZsEVtntxe%2FQH2TvqnlSoiDEYAzzAgnN0U8du0HAXja3v87%2Fj4yW0MawpIaCICPN1%2Bonz0TweqjAexRHrOrX%2B5S8KoK7JRV326SKP2kglPxdbYiEOygV3xjRJri3%2B%2BKpobDW03qqUDjeDX8dUmDCdH8tNG9EEKemwMK0eUHKSogVTSuSCi5JldSlAtfIgLFuOifZdHiC9%2FGO1IZgvEriVk%2BUuhX%2BVTJCtmmKcr8zeLwxqRRJ2Y0g6g%2FeRkj0z0FUumFFFhfRqrBtxaJUOqH%2FE5NxPznk%2F%2FxxJquboD%2FrHXLzhba7SGXfAx%2FRKwYXRcMlDWO%2FaPa%2BLUea7VXxV9B460mQyEkLojKK36TmZNIgmh%2BK&rb=x,149999 pesos
58,"Notebook Banghó Max L5 i5 gris oscura 15.6"", Intel Core i5 10210U  8GB de RAM 480GB SSD, Intel UHD Graphics 620 1366x768px Windows 10",https://www.mercadolibre.com.ar/notebook-bangho-max-l5-i5-gris-oscura-156-intel-core-i5-10210u-8gb-de-ram-480gb-ssd-intel-uhd-graphics-620-1366x768px-windows-10/p/MLA16029706?pdp_filters=category:MLA1652#searchVariation=MLA16029706&position=3&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,151990 pesos
59,"Notebook HP 14-cf2051la plata natural 14"", Intel Core i3 10110U  4GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-14-cf2051la-plata-natural-14-intel-core-i3-10110u-4gb-de-ram-256gb-ssd-intel-uhd-graphics-620-1366x768px-windows-10-home/p/MLA18939421?pdp_filters=category:MLA1652#searchVariation=MLA18939421&position=4&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,104999 pesos
60,"Notebook HP 240 G8 plateado ceniza oscuro 14"", Intel Celeron N4020  4GB de RAM 500GB HDD, Intel UHD Graphics 600 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-240-g8-plateado-ceniza-oscuro-14-intel-celeron-n4020-4gb-de-ram-500gb-hdd-intel-uhd-graphics-600-1366x768px-windows-10-home/p/MLA18615271?pdp_filters=category:MLA1652#searchVariation=MLA18615271&position=5&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,89999 pesos
61,"Notebook Banghó Max L5 i3 gris oscura 15.6"", Intel Core i3 10110U  8GB de RAM 240GB SSD, Intel UHD Graphics 620 1366x768px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-bangho-max-l5-i3-gris-oscura-156-intel-core-i3-10110u-8gb-de-ram-240gb-ssd-intel-uhd-graphics-620-1366x768px-windows-11-home/p/MLA17512116?pdp_filters=category:MLA1652#searchVariation=MLA17512116&position=6&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,158649 pesos
62,Notebook Hp Amd Ryzen 7 5700u 12gb 256gb Ssd 15.6  Touchscreen Tactil Windows 11 (15-ef2081ms),https://www.mercadolibre.com.ar/notebook-hp-amd-ryzen-7-5700u-12gb-256gb-ssd-156-touchscreen-tactil-windows-11-15-ef2081ms/p/MLA19569670?pdp_filters=category:MLA1652#searchVariation=MLA19569670&position=7&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,177999 pesos
63,Notebook Hp Elite I7 11va 16gb 17.3 1tb Ssd 15.6 8gb Video ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=AKmRZAoePTDWHrp79PZlY7CJnsiVyWPoLHEDyv0Gh%2FHDjhIJSeBOY6kBNC3aC9S4b6UlL347zmroCjoxqQKp%2BHrZjNIaXWnwY%2F9F0eoXUZP%2FdN1wbZkFmLwHTXS2cop4IOaUlJtV%2Bwb5cUrFvJ2ukR6aWL0oX8IoJG95pGepmS3aHLvgkEfgVFyudpv4NibHaMXg0aCw95hF5lp7VAIpb4WeHraHMXk5OXnRd4FRdgu0H3G419nyTJ%2F41BIdtd6XaSdKYBFtT8xA%2BVPk9TSuvHRKAkSdpoDZZuQQVTqgrF93EGFOFsbp4ryq2tH%2BqK%2B2NjgL1Lmf1vWjnAwjeAndPpMOlcvdNuR%2FpFLMWsqHkxFWbzgVH53%2FmdvKI2es1jljN7lLa79K1kOkmKWG%2F1qqhPNQKrLhA77h0%2F%2F32JClMYDUTvWHqVyX5XpOcvoPRs3ntRbqk59qLRSVqZ5%2Fg2pz5sN9c10MMQ4LSRiicQxf45y4mclLpEnl1Gd157gEOoIgVJHjTg1PtyfUfZvQYOoylCxfS8yvrG1wui1nRlpL1Xbcfw%2Bv0WG5t2pDvjYihYz%2BFZeUX%2FMgDo8pe3KVPlHJIJbl4pXt0BDFoVeYOfriZReTYBPnbtUzx8Jvni5pagWFcaAK5%2BvbaV%2FB2lW6%2F%2BHlD%2FW5JF2YmSFfJujNwW%2FCBWulP%2FVY7UkDiufWlKBOkwBUtCRvRB3hdSSac6Qu59JjZfCkoAmFzzc35emUvAwyAJlAyIH2u21Ucg7TsVCej%2FPkZlqH%2FnNLje7Mb%2FtGiXjC7XFktlugDx%2FJi%2B2Mz74aQQ%3D%3D&rb=x,389990 pesos
64,Notebook Lenovo Intel I5 8gb De Ram 512 Ssd 14 Fhd Win11,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=5jqAQKydevJjRKu6UkOKMxHGmDaMMuEpS2rqVBYgrvvhfwZ2VsEkhJ1qeEMIiAl1ygSwQy58r%2FHEhCf%2Ft9RmQWYvaxRr%2BgWIN8ZogI4lQl9MzyeVjG6emdMJwvK6O7%2FWCGcIiadezfarMstgi20WWHd%2BOG3%2BnuCK2Wb96vmSWpCYKMtKESKBT56%2BdSPPoAHUf%2BR67K9e5v3myfuxMup4da0Gdho5yjygVvCGmyCdf%2FEKMxeD8uORNTckGREDrIfSALCs0c74CcSRaAXRbQvsECBqfpoW6bBNSJ4w8ED%2BwGQIurAvFDjfZdhT6ZJd%2Bf4zWKLH1E%2BgYEVESlWBqnwI5cQTGnHcD0D2HUY0ZI%2F7hMZgQLzcfWOBJYAuZRMvw%2FAJkZYFgY%2BlasEzVuWa%2F%2FblsCl%2BkjAtLgN3ODeXPr0JCDehX%2FTcrkvF9L2LEyQ6k3ynLlFB81QBhtBhO6q3eJz3bzOdLxhjhi2fkQNbar6NFvLSv%2Bf49Ll342jiWb%2BOtM3rj830l%2FIlttQLEHfYPrCTlbC7W5sT7YRh1HD1U8yA4D5uznJ1nZFDVk6nJgLb%2FkjBlbmVsbnJBny7q8ci7tmksh9crrIiw8g%2FOly5Si%2BFXTookzFLfzOMBSaYxoFYxCGrtjPr1LXADl3ycaNhE%2F08LRHTLk%2FD5FB8ynXE755Nc%2Bf9YBVbIr1FjB1c54e5U7ALkcbn7pqjO5s1xHc%2FeM2KJqZ5rxlbSj8zWeqkICGkJuhgin5MADhEVSs90V%2Bx4sQT3FdmQ3lJjJul4%2FMygnlA9Gc%2Fu4l2ujXgT550rw%3D%3D&rb=x,175999 pesos
65,"Notebook EXO Smart C19 gray 14"", Intel Celeron N3350  4GB de RAM 64GB SSD, Intel HD Graphics 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-exo-smart-c19-gray-14-intel-celeron-n3350-4gb-de-ram-64gb-ssd-intel-hd-graphics-1366x768px-windows-10-home/p/MLA17512114?pdp_filters=category:MLA1652#searchVariation=MLA17512114&position=10&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,55000 pesos
66,"Notebook HP 14-dq2055wm silver 14"", Intel Core i3 1115G4  4GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-14-dq2055wm-silver-14-intel-core-i3-1115g4-4gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-1920x1080px-windows-10-home/p/MLA18648554?pdp_filters=category:MLA1652#searchVariation=MLA18648554&position=11&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,111880 pesos
67,"Notebook HP 17-by4061nr plata 17.3"", Intel Core i5 1135G7  8GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 80EUs 1920x1080px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-hp-17-by4061nr-plata-173-intel-core-i5-1135g7-8gb-de-ram-512gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-11-home/p/MLA18928028?pdp_filters=category:MLA1652#searchVariation=MLA18928028&position=12&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,245999 pesos
68,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 512 GB de SSD, 8 GB de RAM) - Gris espacial",https://www.mercadolibre.com.ar/apple-macbook-air-13-pulgadas-2020-chip-m1-512-gb-de-ssd-8-gb-de-ram-gris-espacial/p/MLA17828519?pdp_filters=category:MLA1652#searchVariation=MLA17828519&position=13&search_layout=stack&type=product&tracking_id=cdc5d41f-fa86-4eee-912a-bacf25521a01,401999 pesos
